TIMESTAMP		DIRECTION	DATA
2016-11-16 19:34:39	<<		7E803410580
2016-11-16 19:34:39	>>		010C
2016-11-16 19:34:40	<<		7E804410C1C61
2016-11-16 19:34:40	>>		010D
2016-11-16 19:34:40	<<		7E803410D1A
2016-11-16 19:34:40	>>		010F
2016-11-16 19:34:40	<<		7E803410F51
2016-11-16 19:34:40	>>		0105
2016-11-16 19:34:40	<<		7E803410580
2016-11-16 19:34:40	>>		010C
2016-11-16 19:34:41	<<		7E804410C19FA
2016-11-16 19:34:41	>>		010D
2016-11-16 19:34:41	<<		7E803410D1D
2016-11-16 19:34:41	>>		010F
2016-11-16 19:34:41	<<		7E803410F52
2016-11-16 19:34:41	>>		0105
2016-11-16 19:34:41	<<		7E803410580
2016-11-16 19:34:41	>>		010C
2016-11-16 19:34:42	<<		7E804410C1C7E
2016-11-16 19:34:42	>>		010D
2016-11-16 19:34:42	<<		7E803410D20
2016-11-16 19:34:42	>>		010F
2016-11-16 19:34:42	<<		7E803410F51
2016-11-16 19:34:42	>>		0105
2016-11-16 19:34:43	<<		7E803410580
2016-11-16 19:34:43	>>		010C
2016-11-16 19:34:43	<<		7E804410C1D12
2016-11-16 19:34:43	>>		010D
2016-11-16 19:34:43	<<		7E803410D21
2016-11-16 19:34:43	>>		010F
2016-11-16 19:34:44	<<		7E803410F51
2016-11-16 19:34:44	>>		0105
2016-11-16 19:34:44	<<		7E803410580
2016-11-16 19:34:44	>>		010C
2016-11-16 19:34:44	<<		7E804410C1DCD
2016-11-16 19:34:44	>>		010D
2016-11-16 19:34:44	<<		7E803410D21
2016-11-16 19:34:44	>>		010F
2016-11-16 19:34:44	<<		CAN ERROR
2016-11-16 19:34:44	>>		0105
2016-11-16 19:34:45	<<		7E803410F527E803410580
2016-11-16 19:34:45	>>		010C
2016-11-16 19:34:45	<<		7E804410C1E40
2016-11-16 19:34:45	>>		010D
2016-11-16 19:34:45	<<		7E803410D22
2016-11-16 19:34:45	>>		010F
2016-11-16 19:34:46	<<		7E803410F52
2016-11-16 19:34:46	>>		0105
2016-11-16 19:34:46	<<		7E803410580
2016-11-16 19:34:46	>>		010C
2016-11-16 19:34:46	<<		7E804410C15EC
2016-11-16 19:34:46	>>		010D
2016-11-16 19:34:46	<<		7E803410D22
2016-11-16 19:34:46	>>		010F
2016-11-16 19:34:47	<<		7E803410F52
2016-11-16 19:34:47	>>		0105
2016-11-16 19:34:47	<<		7E803410580
2016-11-16 19:34:47	>>		010C
2016-11-16 19:34:47	<<		7E804410C173A
2016-11-16 19:34:47	>>		010D
2016-11-16 19:34:48	<<		7E803410D23
2016-11-16 19:34:48	>>		010F
2016-11-16 19:34:48	<<		7E803410F52
2016-11-16 19:34:48	>>		0105
2016-11-16 19:34:48	<<		7E803410580
2016-11-16 19:34:48	>>		010C
2016-11-16 19:34:48	<<		7E804410C17F7
2016-11-16 19:34:48	>>		010D
2016-11-16 19:34:49	<<		7E803410D24
2016-11-16 19:34:49	>>		010F
2016-11-16 19:34:49	<<		7E803410F52
2016-11-16 19:34:49	>>		0105
2016-11-16 19:34:49	<<		7E803410580
2016-11-16 19:34:49	>>		010C
2016-11-16 19:34:50	<<		7E804410C188C
2016-11-16 19:34:50	>>		010D
2016-11-16 19:34:50	<<		7E803410D25
2016-11-16 19:34:50	>>		010F
2016-11-16 19:34:50	<<		7E803410F52
2016-11-16 19:34:50	>>		0105
2016-11-16 19:34:50	<<		7E803410580
2016-11-16 19:34:50	>>		010C
2016-11-16 19:34:51	<<		7E804410C18BD
2016-11-16 19:34:51	>>		010D
2016-11-16 19:34:51	<<		CAN ERROR
2016-11-16 19:34:51	>>		010F
2016-11-16 19:34:51	<<		7E803410F52
2016-11-16 19:34:51	>>		0105
2016-11-16 19:34:51	<<		7E803410580
2016-11-16 19:34:51	>>		010C
2016-11-16 19:34:52	<<		7E804410C193D
2016-11-16 19:34:52	>>		010D
2016-11-16 19:34:52	<<		7E803410D26
2016-11-16 19:34:52	>>		010F
2016-11-16 19:34:52	<<		7E803410F52
2016-11-16 19:34:52	>>		0105
2016-11-16 19:34:52	<<		7E803410580
2016-11-16 19:34:52	>>		010C
2016-11-16 19:34:53	<<		7E804410C19AF
2016-11-16 19:34:53	>>		010D
2016-11-16 19:34:53	<<		7E803410D26
2016-11-16 19:34:53	>>		010F
2016-11-16 19:34:53	<<		7E803410F52
2016-11-16 19:34:53	>>		0105
2016-11-16 19:34:53	<<		7E803410580
2016-11-16 19:34:53	>>		010C
2016-11-16 19:34:54	<<		7E804410C18DD
2016-11-16 19:34:54	>>		010D
2016-11-16 19:34:54	<<		7E803410D26
2016-11-16 19:34:54	>>		010F
2016-11-16 19:34:54	<<		7E803410F52
2016-11-16 19:34:54	>>		0105
2016-11-16 19:34:55	<<		7E803410580
2016-11-16 19:34:55	>>		010C
2016-11-16 19:34:55	<<		7E804410C1A09
2016-11-16 19:34:55	>>		010D
2016-11-16 19:34:55	<<		7E803410D28
2016-11-16 19:34:55	>>		010F
2016-11-16 19:34:56	<<		7E803410F53
2016-11-16 19:34:56	>>		0105
2016-11-16 19:34:56	<<		7E803410580
2016-11-16 19:34:56	>>		010C
2016-11-16 19:34:56	<<		7E804410C1B74
2016-11-16 19:34:56	>>		010D
2016-11-16 19:34:57	<<		7E803410D29
2016-11-16 19:34:57	>>		010F
2016-11-16 19:34:57	<<		7E803410F52
2016-11-16 19:34:57	>>		0105
2016-11-16 19:34:57	<<		7E803410580
2016-11-16 19:34:57	>>		010C
2016-11-16 19:34:57	<<		CAN ERROR
2016-11-16 19:34:57	>>		010D
2016-11-16 19:34:57	<<		7E803410D2A
2016-11-16 19:34:57	>>		010F
2016-11-16 19:34:58	<<		7E803410F52
2016-11-16 19:34:58	>>		0105
2016-11-16 19:34:58	<<		7E803410580
2016-11-16 19:34:58	>>		010C
2016-11-16 19:34:58	<<		7E804410C1C66
2016-11-16 19:34:58	>>		010D
2016-11-16 19:34:59	<<		7E803410D2A
2016-11-16 19:34:59	>>		010F
2016-11-16 19:34:59	<<		7E803410F52
2016-11-16 19:34:59	>>		0105
2016-11-16 19:34:59	<<		7E803410580
2016-11-16 19:34:59	>>		010C
2016-11-16 19:35:00	<<		7E804410C1BCC
2016-11-16 19:35:00	>>		010D
2016-11-16 19:35:00	<<		7E803410D2A
2016-11-16 19:35:00	>>		010F
2016-11-16 19:35:00	<<		7E803410F52
2016-11-16 19:35:00	>>		0105
2016-11-16 19:35:00	<<		7E803410580
2016-11-16 19:35:00	>>		010C
2016-11-16 19:35:01	<<		7E804410C1B8C
2016-11-16 19:35:01	>>		010D
2016-11-16 19:35:01	<<		7E803410D2A
2016-11-16 19:35:01	>>		010F
2016-11-16 19:35:01	<<		7E803410F52
2016-11-16 19:35:01	>>		0105
2016-11-16 19:35:01	<<		7E803410580
2016-11-16 19:35:01	>>		010C
2016-11-16 19:35:02	<<		7E804410C1BD9
2016-11-16 19:35:02	>>		010D
2016-11-16 19:35:02	<<		7E803410D2A
2016-11-16 19:35:02	>>		010F
2016-11-16 19:35:02	<<		7E803410F53
2016-11-16 19:35:02	>>		0105
2016-11-16 19:35:02	<<		7E803410580
2016-11-16 19:35:02	>>		010C
2016-11-16 19:35:03	<<		7E804410C1CEF
2016-11-16 19:35:03	>>		010D
2016-11-16 19:35:03	<<		7E803410D2C
2016-11-16 19:35:03	>>		010F
2016-11-16 19:35:03	<<		7E803410F53
2016-11-16 19:35:03	>>		0105
2016-11-16 19:35:04	<<		7E803410580
2016-11-16 19:35:04	>>		010C
2016-11-16 19:35:04	<<		7E804410C1DDB
2016-11-16 19:35:04	>>		010D
2016-11-16 19:35:04	<<		7E803410D2D
2016-11-16 19:35:04	>>		010F
2016-11-16 19:35:04	<<		7E803410F53
2016-11-16 19:35:04	>>		0105
2016-11-16 19:35:04	<<		CAN ERROR
2016-11-16 19:35:04	>>		010C
2016-11-16 19:35:05	<<		7E8034105807E804410C1E47
2016-11-16 19:35:05	>>		010D
2016-11-16 19:35:05	<<		7E803410D2D
2016-11-16 19:35:05	>>		010F
2016-11-16 19:35:05	<<		7E803410F52
2016-11-16 19:35:05	>>		0105
2016-11-16 19:35:05	<<		7E803410580
2016-11-16 19:35:05	>>		010C
2016-11-16 19:35:06	<<		7E804410C1E96
2016-11-16 19:35:06	>>		010D
2016-11-16 19:35:06	<<		7E803410D2D
2016-11-16 19:35:06	>>		010F
2016-11-16 19:35:06	<<		7E803410F52
2016-11-16 19:35:06	>>		0105
2016-11-16 19:35:07	<<		7E803410580
2016-11-16 19:35:07	>>		010C
2016-11-16 19:35:07	<<		7E804410C1D69
2016-11-16 19:35:07	>>		010D
2016-11-16 19:35:07	<<		7E803410D2C
2016-11-16 19:35:07	>>		010F
2016-11-16 19:35:07	<<		7E803410F52
2016-11-16 19:35:07	>>		0105
2016-11-16 19:35:08	<<		7E803410580
2016-11-16 19:35:08	>>		010C
2016-11-16 19:35:08	<<		7E804410C1D99
2016-11-16 19:35:08	>>		010D
2016-11-16 19:35:08	<<		7E803410D2C
2016-11-16 19:35:08	>>		010F
2016-11-16 19:35:08	<<		7E803410F53
2016-11-16 19:35:08	>>		0105
2016-11-16 19:35:09	<<		7E803410580
2016-11-16 19:35:09	>>		010C
2016-11-16 19:35:09	<<		7E804410C1C9B
2016-11-16 19:35:09	>>		010D
2016-11-16 19:35:09	<<		7E803410D2B
2016-11-16 19:35:09	>>		010F
2016-11-16 19:35:10	<<		7E803410F52
2016-11-16 19:35:10	>>		0105
2016-11-16 19:35:10	<<		7E803410580
2016-11-16 19:35:10	>>		010C
2016-11-16 19:35:10	<<		7E804410C1C69
2016-11-16 19:35:10	>>		010D
2016-11-16 19:35:10	<<		7E803410D2B
2016-11-16 19:35:10	>>		010F
2016-11-16 19:35:11	<<		7E803410F53
2016-11-16 19:35:11	>>		0105
2016-11-16 19:35:11	<<		7E803410580
2016-11-16 19:35:11	>>		010C
2016-11-16 19:35:11	<<		7E804410C1E05
2016-11-16 19:35:11	>>		010D
2016-11-16 19:35:11	<<		7E803410D2D
2016-11-16 19:35:11	>>		010F
2016-11-16 19:35:12	<<		7E803410F52
2016-11-16 19:35:12	>>		0105
2016-11-16 19:35:12	<<		7E803410580
2016-11-16 19:35:12	>>		010C
2016-11-16 19:35:12	<<		7E804410C1F3B
2016-11-16 19:35:12	>>		010D
2016-11-16 19:35:12	<<		7E803410D2E
2016-11-16 19:35:12	>>		010F
2016-11-16 19:35:13	<<		7E803410F52
2016-11-16 19:35:13	>>		0105
2016-11-16 19:35:13	<<		7E803410580
2016-11-16 19:35:13	>>		010C
2016-11-16 19:35:13	<<		7E804410C1F54
2016-11-16 19:35:13	>>		010D
2016-11-16 19:35:14	<<		7E803410D2F
2016-11-16 19:35:14	>>		010F
2016-11-16 19:35:14	<<		7E803410F52
2016-11-16 19:35:14	>>		0105
2016-11-16 19:35:14	<<		7E803410580
2016-11-16 19:35:14	>>		010C
2016-11-16 19:35:14	<<		7E804410C1FA5
2016-11-16 19:35:14	>>		010D
2016-11-16 19:35:15	<<		7E803410D30
2016-11-16 19:35:15	>>		010F
2016-11-16 19:35:15	<<		7E803410F52
2016-11-16 19:35:15	>>		0105
2016-11-16 19:35:15	<<		7E803410580
2016-11-16 19:35:15	>>		010C
2016-11-16 19:35:15	<<		7E804410C1FC2
2016-11-16 19:35:15	>>		010D
2016-11-16 19:35:16	<<		7E803410D30
2016-11-16 19:35:16	>>		010F
2016-11-16 19:35:16	<<		7E803410F52
2016-11-16 19:35:16	>>		0105
2016-11-16 19:35:16	<<		7E803410580
2016-11-16 19:35:16	>>		010C
2016-11-16 19:35:16	<<		7E804410C1FBF
2016-11-16 19:35:16	>>		010D
2016-11-16 19:35:17	<<		7E803410D2F
2016-11-16 19:35:17	>>		010F
2016-11-16 19:35:17	<<		7E803410F52
2016-11-16 19:35:17	>>		0105
2016-11-16 19:35:17	<<		7E803410580
2016-11-16 19:35:17	>>		010C
2016-11-16 19:35:18	<<		7E804410C1ED0
2016-11-16 19:35:18	>>		010D
2016-11-16 19:35:18	<<		7E803410D2E
2016-11-16 19:35:18	>>		010F
2016-11-16 19:35:18	<<		7E803410F52
2016-11-16 19:35:18	>>		0105
2016-11-16 19:35:18	<<		7E803410580
2016-11-16 19:35:18	>>		010C
2016-11-16 19:35:19	<<		7E804410C1E1A
2016-11-16 19:35:19	>>		010D
2016-11-16 19:35:19	<<		7E803410D2E
2016-11-16 19:35:19	>>		010F
2016-11-16 19:35:19	<<		7E803410F52
2016-11-16 19:35:19	>>		0105
2016-11-16 19:35:19	<<		7E803410580
2016-11-16 19:35:19	>>		010C
2016-11-16 19:35:20	<<		7E804410C1E6F
2016-11-16 19:35:20	>>		010D
2016-11-16 19:35:20	<<		7E803410D2E
2016-11-16 19:35:20	>>		010F
2016-11-16 19:35:20	<<		7E803410F52
2016-11-16 19:35:20	>>		0105
2016-11-16 19:35:20	<<		7E803410580
2016-11-16 19:35:20	>>		010C
2016-11-16 19:35:21	<<		7E804410C1E80
2016-11-16 19:35:21	>>		010D
2016-11-16 19:35:21	<<		7E803410D2D
2016-11-16 19:35:21	>>		010F
2016-11-16 19:35:21	<<		7E803410F52
2016-11-16 19:35:21	>>		0105
2016-11-16 19:35:22	<<		7E803410580
2016-11-16 19:35:22	>>		010C
2016-11-16 19:35:22	<<		7E804410C1D23
2016-11-16 19:35:22	>>		010D
2016-11-16 19:35:22	<<		7E803410D2B
2016-11-16 19:35:22	>>		010F
2016-11-16 19:35:22	<<		7E803410F52
2016-11-16 19:35:22	>>		0105
2016-11-16 19:35:23	<<		7E803410580
2016-11-16 19:35:23	>>		010C
2016-11-16 19:35:23	<<		7E804410C1C2E
2016-11-16 19:35:23	>>		010D
2016-11-16 19:35:23	<<		7E803410D2A
2016-11-16 19:35:23	>>		010F
2016-11-16 19:35:24	<<		7E803410F53
2016-11-16 19:35:24	>>		0105
2016-11-16 19:35:24	<<		7E803410580
2016-11-16 19:35:24	>>		010C
2016-11-16 19:35:24	<<		7E804410C1BF9
2016-11-16 19:35:24	>>		010D
2016-11-16 19:35:24	<<		7E803410D2A
2016-11-16 19:35:24	>>		010F
2016-11-16 19:35:25	<<		7E803410F53
2016-11-16 19:35:25	>>		0105
2016-11-16 19:35:25	<<		7E803410580
2016-11-16 19:35:25	>>		010C
2016-11-16 19:35:25	<<		7E804410C1BFB
2016-11-16 19:35:25	>>		010D
2016-11-16 19:35:25	<<		7E803410D2A
2016-11-16 19:35:25	>>		010F
2016-11-16 19:35:26	<<		7E803410F53
2016-11-16 19:35:26	>>		0105
2016-11-16 19:35:26	<<		7E803410580
2016-11-16 19:35:26	>>		010C
2016-11-16 19:35:26	<<		7E804410C1BF8
2016-11-16 19:35:26	>>		010D
2016-11-16 19:35:26	<<		7E803410D2A
2016-11-16 19:35:26	>>		010F
2016-11-16 19:35:27	<<		7E803410F53
2016-11-16 19:35:27	>>		0105
2016-11-16 19:35:27	<<		7E803410580
2016-11-16 19:35:27	>>		010C
2016-11-16 19:35:27	<<		7E804410C1C3C
2016-11-16 19:35:27	>>		010D
2016-11-16 19:35:28	<<		7E803410D2A
2016-11-16 19:35:28	>>		010F
2016-11-16 19:35:28	<<		7E803410F53
2016-11-16 19:35:28	>>		0105
2016-11-16 19:35:28	<<		7E803410580
2016-11-16 19:35:28	>>		010C
2016-11-16 19:35:28	<<		7E804410C1C66
2016-11-16 19:35:28	>>		010D
2016-11-16 19:35:29	<<		7E803410D2B
2016-11-16 19:35:29	>>		010F
2016-11-16 19:35:29	<<		7E803410F54
2016-11-16 19:35:29	>>		0105
2016-11-16 19:35:29	<<		7E803410580
2016-11-16 19:35:29	>>		010C
2016-11-16 19:35:29	<<		7E804410C1D0B
2016-11-16 19:35:29	>>		010D
2016-11-16 19:35:30	<<		7E803410D2C
2016-11-16 19:35:30	>>		010F
2016-11-16 19:35:30	<<		7E803410F53
2016-11-16 19:35:30	>>		0105
2016-11-16 19:35:30	<<		7E803410580
2016-11-16 19:35:30	>>		010C
2016-11-16 19:35:30	<<		7E804410C1DC6
2016-11-16 19:35:30	>>		010D
2016-11-16 19:35:31	<<		7E803410D2D
2016-11-16 19:35:31	>>		010F
2016-11-16 19:35:31	<<		7E803410F53
2016-11-16 19:35:31	>>		0105
2016-11-16 19:35:31	<<		7E803410580
2016-11-16 19:35:31	>>		010C
2016-11-16 19:35:31	<<		7E804410C1EB8
2016-11-16 19:35:31	>>		010D
2016-11-16 19:35:32	<<		7E803410D2E
2016-11-16 19:35:32	>>		010F
2016-11-16 19:35:32	<<		7E803410F53
2016-11-16 19:35:32	>>		0105
2016-11-16 19:35:32	<<		7E803410580
2016-11-16 19:35:32	>>		010C
2016-11-16 19:35:33	<<		7E804410C1F3B
2016-11-16 19:35:33	>>		010D
2016-11-16 19:35:33	<<		7E803410D2F
2016-11-16 19:35:33	>>		010F
2016-11-16 19:35:33	<<		7E803410F52
2016-11-16 19:35:33	>>		0105
2016-11-16 19:35:33	<<		7E803410580
2016-11-16 19:35:33	>>		010C
2016-11-16 19:35:34	<<		7E804410C1FB1
2016-11-16 19:35:34	>>		010D
2016-11-16 19:35:34	<<		7E803410D2F
2016-11-16 19:35:34	>>		010F
2016-11-16 19:35:34	<<		7E803410F52
2016-11-16 19:35:34	>>		0105
2016-11-16 19:35:35	<<		7E803410580
2016-11-16 19:35:35	>>		010C
2016-11-16 19:35:35	<<		7E804410C1FCF
2016-11-16 19:35:35	>>		010D
2016-11-16 19:35:35	<<		7E803410D30
2016-11-16 19:35:35	>>		010F
2016-11-16 19:35:35	<<		7E803410F52
2016-11-16 19:35:35	>>		0105
2016-11-16 19:35:36	<<		7E803410580
2016-11-16 19:35:36	>>		010C
2016-11-16 19:35:36	<<		7E804410C1FF4
2016-11-16 19:35:36	>>		010D
2016-11-16 19:35:36	<<		7E803410D30
2016-11-16 19:35:36	>>		010F
2016-11-16 19:35:36	<<		7E803410F52
2016-11-16 19:35:36	>>		0105
2016-11-16 19:35:37	<<		7E803410580
2016-11-16 19:35:37	>>		010C
2016-11-16 19:35:37	<<		7E804410C1F91
2016-11-16 19:35:37	>>		010D
2016-11-16 19:35:37	<<		7E803410D2F
2016-11-16 19:35:37	>>		010F
2016-11-16 19:35:37	<<		7E803410F52
2016-11-16 19:35:37	>>		0105
2016-11-16 19:35:38	<<		7E803410580
2016-11-16 19:35:38	>>		010C
2016-11-16 19:35:38	<<		7E804410C1EE4
2016-11-16 19:35:38	>>		010D
2016-11-16 19:35:38	<<		7E803410D2F
2016-11-16 19:35:38	>>		010F
2016-11-16 19:35:39	<<		7E803410F52
2016-11-16 19:35:39	>>		0105
2016-11-16 19:35:39	<<		7E803410580
2016-11-16 19:35:39	>>		010C
2016-11-16 19:35:39	<<		7E804410C1F44
2016-11-16 19:35:39	>>		010D
2016-11-16 19:35:39	<<		7E803410D2F
2016-11-16 19:35:39	>>		010F
2016-11-16 19:35:40	<<		7E803410F52
2016-11-16 19:35:40	>>		0105
2016-11-16 19:35:40	<<		7E803410580
2016-11-16 19:35:40	>>		010C
2016-11-16 19:35:40	<<		7E804410C1F36
2016-11-16 19:35:40	>>		010D
2016-11-16 19:35:40	<<		7E803410D2F
2016-11-16 19:35:40	>>		010F
2016-11-16 19:35:41	<<		7E803410F52
2016-11-16 19:35:41	>>		0105
2016-11-16 19:35:41	<<		7E803410580
2016-11-16 19:35:41	>>		010C
2016-11-16 19:35:41	<<		7E804410C1F55
2016-11-16 19:35:41	>>		010D
2016-11-16 19:35:41	<<		7E803410D2F
2016-11-16 19:35:41	>>		010F
2016-11-16 19:35:42	<<		7E803410F52
2016-11-16 19:35:42	>>		0105
2016-11-16 19:35:42	<<		7E803410580
2016-11-16 19:35:42	>>		010C
2016-11-16 19:35:42	<<		7E804410C1F21
2016-11-16 19:35:42	>>		010D
2016-11-16 19:35:43	<<		7E803410D2F
2016-11-16 19:35:43	>>		010F
2016-11-16 19:35:43	<<		7E803410F52
2016-11-16 19:35:43	>>		0105
2016-11-16 19:35:43	<<		7E803410580
2016-11-16 19:35:43	>>		010C
2016-11-16 19:35:43	<<		7E804410C1F0C
2016-11-16 19:35:43	>>		010D
2016-11-16 19:35:44	<<		7E803410D2F
2016-11-16 19:35:44	>>		010F
2016-11-16 19:35:44	<<		7E803410F53
2016-11-16 19:35:44	>>		0105
2016-11-16 19:35:44	<<		7E803410580
2016-11-16 19:35:44	>>		010C
2016-11-16 19:35:44	<<		7E804410C1FA6
2016-11-16 19:35:44	>>		010D
2016-11-16 19:35:45	<<		7E803410D30
2016-11-16 19:35:45	>>		010F
2016-11-16 19:35:45	<<		7E803410F53
2016-11-16 19:35:45	>>		0105
2016-11-16 19:35:45	<<		7E803410580
2016-11-16 19:35:45	>>		010C
2016-11-16 19:35:45	<<		7E804410C1FC2
2016-11-16 19:35:45	>>		010D
2016-11-16 19:35:46	<<		7E803410D30
2016-11-16 19:35:46	>>		010F
2016-11-16 19:35:46	<<		7E803410F52
2016-11-16 19:35:46	>>		0105
2016-11-16 19:35:46	<<		7E803410580
2016-11-16 19:35:46	>>		010C
2016-11-16 19:35:47	<<		7E804410C1FD9
2016-11-16 19:35:47	>>		010D
2016-11-16 19:35:47	<<		7E803410D30
2016-11-16 19:35:47	>>		010F
2016-11-16 19:35:47	<<		7E803410F52
2016-11-16 19:35:47	>>		0105
2016-11-16 19:35:47	<<		7E803410580
2016-11-16 19:35:47	>>		010C
2016-11-16 19:35:48	<<		7E804410C1F50
2016-11-16 19:35:48	>>		010D
2016-11-16 19:35:48	<<		7E803410D2F
2016-11-16 19:35:48	>>		010F
2016-11-16 19:35:48	<<		7E803410F52
2016-11-16 19:35:48	>>		0105
2016-11-16 19:35:48	<<		7E803410580
2016-11-16 19:35:48	>>		010C
2016-11-16 19:35:49	<<		7E804410C1E13
2016-11-16 19:35:49	>>		010D
2016-11-16 19:35:49	<<		7E803410D2D
2016-11-16 19:35:49	>>		010F
2016-11-16 19:35:49	<<		7E803410F53
2016-11-16 19:35:49	>>		0105
2016-11-16 19:35:50	<<		7E803410580
2016-11-16 19:35:50	>>		010C
2016-11-16 19:35:50	<<		7E804410C1CAA
2016-11-16 19:35:50	>>		010D
2016-11-16 19:35:50	<<		7E803410D2B
2016-11-16 19:35:50	>>		010F
2016-11-16 19:35:50	<<		7E803410F53
2016-11-16 19:35:50	>>		0105
2016-11-16 19:35:51	<<		7E803410580
2016-11-16 19:35:51	>>		010C
2016-11-16 19:35:51	<<		7E804410C1B3B
2016-11-16 19:35:51	>>		010D
2016-11-16 19:35:51	<<		7E803410D29
2016-11-16 19:35:51	>>		010F
2016-11-16 19:35:51	<<		7E803410F53
2016-11-16 19:35:51	>>		0105
2016-11-16 19:35:52	<<		7E803410580
2016-11-16 19:35:52	>>		010C
2016-11-16 19:35:52	<<		7E804410C1A4C
2016-11-16 19:35:52	>>		010D
2016-11-16 19:35:52	<<		7E803410D27
2016-11-16 19:35:52	>>		010F
2016-11-16 19:35:53	<<		7E803410F54
2016-11-16 19:35:53	>>		0105
2016-11-16 19:35:53	<<		7E803410580
2016-11-16 19:35:53	>>		010C
2016-11-16 19:35:53	<<		7E804410C19D1
2016-11-16 19:35:53	>>		010D
2016-11-16 19:35:53	<<		7E803410D26
2016-11-16 19:35:53	>>		010F
2016-11-16 19:35:54	<<		7E803410F54
2016-11-16 19:35:54	>>		0105
2016-11-16 19:35:54	<<		7E803410580
2016-11-16 19:35:54	>>		010C
2016-11-16 19:35:54	<<		7E804410C18F2
2016-11-16 19:35:54	>>		010D
2016-11-16 19:35:54	<<		7E803410D25
2016-11-16 19:35:54	>>		010F
2016-11-16 19:35:55	<<		7E803410F54
2016-11-16 19:35:55	>>		0105
2016-11-16 19:35:55	<<		7E803410580
2016-11-16 19:35:55	>>		010C
2016-11-16 19:35:55	<<		7E804410C188A
2016-11-16 19:35:55	>>		010D
2016-11-16 19:35:55	<<		7E803410D25
2016-11-16 19:35:55	>>		010F
2016-11-16 19:35:56	<<		7E803410F54
2016-11-16 19:35:56	>>		0105
2016-11-16 19:35:56	<<		7E803410580
2016-11-16 19:35:56	>>		010C
2016-11-16 19:35:56	<<		7E804410C18A3
2016-11-16 19:35:56	>>		010D
2016-11-16 19:35:57	<<		7E803410D24
2016-11-16 19:35:57	>>		010F
2016-11-16 19:35:57	<<		7E803410F54
2016-11-16 19:35:57	>>		0105
2016-11-16 19:35:57	<<		7E803410580
2016-11-16 19:35:57	>>		010C
2016-11-16 19:35:57	<<		7E804410C17D5
2016-11-16 19:35:57	>>		010D
2016-11-16 19:35:58	<<		7E803410D23
2016-11-16 19:35:58	>>		010F
2016-11-16 19:35:58	<<		7E803410F54
2016-11-16 19:35:58	>>		0105
2016-11-16 19:35:58	<<		7E80341057F
2016-11-16 19:35:58	>>		010C
2016-11-16 19:35:58	<<		7E804410C15A2
2016-11-16 19:35:58	>>		010D
2016-11-16 19:35:59	<<		7E803410D1F
2016-11-16 19:35:59	>>		010F
2016-11-16 19:35:59	<<		7E803410F54
2016-11-16 19:35:59	>>		0105
2016-11-16 19:35:59	<<		7E80341057F
2016-11-16 19:35:59	>>		010C
2016-11-16 19:36:00	<<		7E804410C12C2
2016-11-16 19:36:00	>>		010D
2016-11-16 19:36:00	<<		7E803410D1A
2016-11-16 19:36:00	>>		010F
2016-11-16 19:36:00	<<		7E803410F54
2016-11-16 19:36:00	>>		0105
2016-11-16 19:36:00	<<		7E80341057F
2016-11-16 19:36:00	>>		010C
2016-11-16 19:36:01	<<		7E804410C1015
2016-11-16 19:36:01	>>		010D
2016-11-16 19:36:01	<<		7E803410D14
2016-11-16 19:36:06	>>		0101
2016-11-16 19:36:06	<<		7E80641010007E100
2016-11-16 19:36:11	>>		0101
2016-11-16 19:36:11	<<		7E80641010007E100
2016-11-16 19:36:17	>>		0101
2016-11-16 19:36:17	<<		7E80641010007E100
2016-11-16 19:36:22	>>		0101
2016-11-16 19:36:22	<<		7E80641010007E100
2016-11-16 19:36:27	>>		0101
2016-11-16 19:36:27	<<		7E80641010007E100
2016-11-16 19:36:32	>>		0101
2016-11-16 19:36:33	<<		7E80641010007E100
2016-11-16 19:36:38	>>		0101
2016-11-16 19:36:38	<<		7E80641010007E100
2016-11-16 19:36:43	>>		0105
2016-11-16 19:36:43	<<		7E80341057F
2016-11-16 19:36:43	>>		010C
2016-11-16 19:36:43	<<		7E804410C0E6D
2016-11-16 19:36:43	>>		010D
2016-11-16 19:36:43	<<		7E803410D00
2016-11-16 19:36:43	>>		010F
2016-11-16 19:36:44	<<		7E803410F54
2016-11-16 19:36:44	>>		0105
2016-11-16 19:36:44	<<		7E80341057F
2016-11-16 19:36:44	>>		010C
2016-11-16 19:36:44	<<		7E804410C0E3D
2016-11-16 19:36:44	>>		010D
2016-11-16 19:36:44	<<		7E803410D00
2016-11-16 19:36:44	>>		010F
2016-11-16 19:36:45	<<		7E803410F54
2016-11-16 19:36:45	>>		0105
2016-11-16 19:36:45	<<		7E80341057F
2016-11-16 19:36:45	>>		010C
2016-11-16 19:36:45	<<		7E804410C0E4C
2016-11-16 19:36:45	>>		010D
2016-11-16 19:36:46	<<		7E803410D00
2016-11-16 19:36:46	>>		010F
2016-11-16 19:36:46	<<		7E803410F54
2016-11-16 19:36:46	>>		0105
2016-11-16 19:36:46	<<		7E80341057F
2016-11-16 19:36:46	>>		010C
2016-11-16 19:36:46	<<		7E804410C0E65
2016-11-16 19:36:46	>>		010D
2016-11-16 19:36:47	<<		7E803410D00
2016-11-16 19:36:47	>>		010F
2016-11-16 19:36:47	<<		7E803410F54
2016-11-16 19:36:47	>>		0105
2016-11-16 19:36:47	<<		7E80341057F
2016-11-16 19:36:47	>>		010C
2016-11-16 19:36:47	<<		7E804410C0E71
2016-11-16 19:36:47	>>		010D
